시군구,번지,본번,부번,단지명,전용면적,계약년월,계약일,거래금액,층,건축년도,도로명,해제사유발생일,등기신청일자,거래유형,중개사소재지
경기도 안양동안구 호계동,1115,1115,0,샘마을임광,118.92,202308,18,"92,000",8,1992,평촌대로40번길 100,, ,중개거래,경기 안양동안구
경기도 안양동안구 호계동,1115,1115,0,샘마을임광,91.14,202309,2,"78,700",19,1992,평촌대로40번길 100,, ,중개거래,경기 안양동안구
경기도 안양동안구 호계동,1121,1121,0,샘마을한양,134.58,202308,24,"91,000",25,1993,흥안대로223번길 47,, ,중개거래,경기 안양동안구
경기도 안양동안구 호계동,767-2,767,2,서부인터빌,73.7977,202308,29,"39,700",8,2003,경수대로 498,, ,중개거래,경기 안양동안구
경기도 안양동안구 호계동,335-64,335,64,수성드림빌,77.5,202308,25,"29,900",8,2004,경수대로651번길 58-1,, ,중개거래,경기 안양동안구
경기도 안양동안구 호계동,923-21,923,21,신성미소지움,59.8398,202308,25,"45,300",11,2004,경수대로707번길 39,, ,중개거래,경기 안양동안구
경기도 안양동안구 호계동,923-21,923,21,신성미소지움,59.8398,202308,26,"50,000",20,2004,경수대로707번길 39,, ,중개거래,경기 안양동안구
경기도 안양동안구 호계동,1280,1280,0,신평촌일성트루엘파크,59.9235,202308,18,"64,500",28,2018,경수대로596번길 62-12,, ,중개거래,경기 안양동안구
경기도 안양동안구 호계동,975-3,975,3,안양대우디오슈페리움,107.408,202308,29,"49,000",6,2008,경수대로 483,,20230912,중개거래,경기 안양동안구
경기도 안양동안구 호계동,923-30,923,30,엘디범계마을,59.88,202308,19,"34,000",11,1999,귀인로79번길 12,, ,중개거래,경기 안양동안구
경기도 안양동안구 호계동,895,895,0,임광한마음1차,59.97,202308,22,"47,000",2,1999,경수대로797번길 5,, ,중개거래,경기 안양동안구
경기도 안양동안구 호계동,895,895,0,임광한마음1차,59.97,202308,22,"48,500",6,1999,경수대로797번길 5,, ,중개거래,경기 안양동안구
경기도 안양동안구 호계동,895,895,0,임광한마음1차,59.97,202308,29,"50,000",18,1999,경수대로797번길 5,, ,중개거래,경기 안양동안구
경기도 안양동안구 호계동,895,895,0,임광한마음1차,84.96,202309,3,"61,000",15,1999,경수대로797번길 5,, ,중개거래,경기 안양동안구
경기도 안양동안구 호계동,893-1,893,1,임광한마음2차,79.527,202308,28,"59,500",15,2003,경수대로797번길 12,, ,중개거래,경기 안양동안구
경기도 안양동안구 호계동,893-1,893,1,임광한마음2차,55.405,202309,2,"46,500",14,2003,경수대로797번길 12,, ,중개거래,"경기 부천시, 경기 안양동안구"
경기도 안양동안구 호계동,893-1,893,1,임광한마음2차,55.405,202309,3,"49,000",8,2003,경수대로797번길 12,, ,중개거래,경기 안양동안구
